,read_code,icd10_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
87581,Xa2N3,T01,R,M,P,0.0,0.0
87582,Xa2N3,T091,R,C,P,0.0,0.0
87583,Xa2N3,T111,R,C,P,0.0,0.0
87584,Xa2N3,T131,R,C,P,0.0,0.0
87585,Xa2N4,S015,G,C,P,0.0,0.0
87586,Xa2N5,S118,G,C,P,0.0,0.0
87587,Xa2N6,T131,D,C,P,0.0,0.0
87588,Xa2N6,S71,R,M,P,0.0,0.0
87589,Xa2N6,S81,R,M,P,0.0,0.0
87590,Xa2N9,T010,G,C,P,0.0,0.0
87591,Xa2NA,S018,D,C,P,0.0,0.0
87592,Xa2NA,S017,A,C,P,0.0,0.0
87593,Xa2NB,S011,D,C,P,0.0,0.0
87594,Xa2NB,S017,A,C,P,0.0,0.0
87595,Xa2NB,S05,R,M,P,0.0,0.0
87596,Xa2NC,S013,D,C,P,0.0,0.0
87597,Xa2NC,S092,R,C,P,0.0,0.0
87598,Xa2ND,S012,D,C,P,0.0,0.0
87599,Xa2ND,S017,A,C,P,0.0,0.0
87600,Xa2NE,S014,D,C,P,0.0,0.0
87601,Xa2NE,S015,A,C,P,0.0,0.0
87602,Xa2NE,S017,A,C,P,0.0,0.0
87603,Xa2NG,S015,G,C,P,0.0,0.0
87604,Xa2NH,S119,D,C,P,0.0,0.0
87605,Xa2NH,S11,A,M,P,0.0,0.0
87606,Xa2NI,S118,D,C,P,0.0,0.0
87607,Xa2NI,S117,A,C,P,0.0,0.0
87608,Xa2NJ,T111,D,C,P,0.0,0.0
87609,Xa2NJ,S41,R,M,P,0.0,0.0
87610,Xa2NJ,S51,R,M,P,0.0,0.0
87611,Xa2NK,S410,D,C,P,0.0,0.0
87612,Xa2NK,S417,A,C,P,0.0,0.0
87613,Xa2NK,S418,A,C,P,0.0,0.0
87614,Xa2NL,S418,D,C,P,0.0,0.0
87615,Xa2NL,S417,A,C,P,0.0,0.0
87616,Xa2NM,S411,D,C,P,0.0,0.0
87617,Xa2NM,S417,A,C,P,0.0,0.0
87618,Xa2NN,S510,D,C,P,0.0,0.0
87619,Xa2NN,S517,A,C,P,0.0,0.0
87620,Xa2NO,S519,D,C,P,0.0,0.0
87621,Xa2NO,S51,A,M,P,0.0,0.0
87622,Xa2NP,S619,D,C,P,0.0,0.0
87623,Xa2NP,S617,A,C,P,0.0,0.0
87624,Xa2NP,S618,A,C,P,0.0,0.0
87625,Xa2NQ,S618,D,C,P,0.0,0.0
87626,Xa2NQ,S617,A,C,P,0.0,0.0
87627,Xa2NR,S618,D,C,P,0.0,0.0
87628,Xa2NR,S617,A,C,P,0.0,0.0
87629,Xa2NS,T091,D,C,P,0.0,0.0
87630,Xa2NS,T011,R,C,P,0.0,0.0
87631,Xa2NT,S210,D,C,P,0.0,0.0
87632,Xa2NT,S217,A,C,P,0.0,0.0
87633,Xa2NU,S318,D,C,P,0.0,0.0
87634,Xa2NU,S311,A,C,P,0.0,0.0
87635,Xa2NU,S317,A,C,P,0.0,0.0
87636,Xa2NV,S310,D,C,P,0.0,0.0
87637,Xa2NV,S317,A,C,P,0.0,0.0
87638,Xa2NV,S718,R,C,P,0.0,0.0
87639,Xa2NW,S310,D,C,P,0.0,0.0
87640,Xa2NW,S317,A,C,P,0.0,0.0
87641,Xa2NX,S315,D,C,P,0.0,0.0
87642,Xa2NX,S312,A,C,P,0.0,0.0
87643,Xa2NX,S313,A,C,P,0.0,0.0
87644,Xa2NX,S314,A,C,P,0.0,0.0
87645,Xa2NX,S317,A,C,P,0.0,0.0
87646,Xa2NY,S311,D,C,P,0.0,0.0
87647,Xa2NY,S317,A,C,P,0.0,0.0
87648,Xa2NZ,S310,D,C,P,0.0,0.0
87649,Xa2NZ,S317,A,C,P,0.0,0.0
87650,Xa2Na,S710,D,C,P,0.0,0.0
87651,Xa2Na,S717,A,C,P,0.0,0.0
87652,Xa2Nb,S711,D,C,P,0.0,0.0
87653,Xa2Nb,S717,A,C,P,0.0,0.0
87654,Xa2Nc,S810,D,C,P,0.0,0.0
87655,Xa2Nc,S817,A,C,P,0.0,0.0
87656,Xa2Nd,S819,D,C,P,0.0,0.0
87657,Xa2Nd,S81,A,M,P,0.0,0.0
87658,Xa2Ne,S818,D,C,P,0.0,0.0
87659,Xa2Ne,S817,A,C,P,0.0,0.0
87660,Xa2Nf,S818,D,C,P,0.0,0.0
87661,Xa2Nf,S817,A,C,P,0.0,0.0
87662,Xa2Ng,S910,D,C,P,0.0,0.0
87663,Xa2Ng,S917,A,C,P,0.0,0.0
87664,Xa2Nh,S911,D,C,P,0.0,0.0
87665,Xa2Nh,S912,A,C,P,0.0,0.0
87666,Xa2Nh,S917,A,C,P,0.0,0.0
87667,Xa2Ni,S913,D,C,P,0.0,0.0
87668,Xa2Ni,S917,A,C,P,0.0,0.0
87669,Xa2Nj,S913,D,C,P,0.0,0.0
87670,Xa2Nj,S917,A,C,P,0.0,0.0
87671,Xa2Nk,S917,G,C,P,0.0,0.0
87672,Xa2Nl,T141,G,C,P,0.0,0.0
87673,Xa2Nm,T010,G,C,P,0.0,0.0
87674,Xa2Nn,S019,D,C,P,0.0,0.0
87675,Xa2Nn,S01,A,M,P,0.0,0.0
87676,Xa2No,S010,G,C,P,0.0,0.0
87677,Xa2Np,S018,G,C,P,0.0,0.0
87678,Xa2Nq,S018,G,C,P,0.0,0.0
87679,Xa2Nr,S011,G,C,P,0.0,0.0
87680,Xa2Ns,S013,G,C,P,0.0,0.0
87681,Xa2Nt,S012,G,C,P,0.0,0.0
87682,Xa2Nu,S014,D,C,P,0.0,0.0
87683,Xa2Nu,S015,A,C,P,0.0,0.0
87684,Xa2Nv,S015,G,C,P,0.0,0.0
87685,Xa2Nw,S119,D,C,P,0.0,0.0
87686,Xa2Nw,S11,A,M,P,0.0,0.0
87687,Xa2Nx,S118,G,C,P,0.0,0.0
87688,Xa2Ny,T111,D,C,P,0.0,0.0
87689,Xa2Ny,T012,R,C,P,0.0,0.0
87690,Xa2Nz,S410,D,C,P,0.0,0.0
87691,Xa2Nz,S417,A,C,P,0.0,0.0
87692,Xa2Nz,S418,A,C,P,0.0,0.0
87693,Xa2O0,S418,G,C,P,0.0,0.0
87694,Xa2O1,S411,D,C,P,0.0,0.0
87695,Xa2O1,S417,A,C,P,0.0,0.0
87696,Xa2O2,S510,G,C,P,0.0,0.0
87697,Xa2O3,S519,D,C,P,0.0,0.0
87698,Xa2O3,S51,A,M,P,0.0,0.0
87699,Xa2O4,S619,D,C,P,0.0,0.0
87700,Xa2O4,S617,A,C,P,0.0,0.0
87701,Xa2O4,S618,A,C,P,0.0,0.0
87702,Xa2O5,S619,D,C,P,0.0,0.0
87703,Xa2O5,S617,A,C,P,0.0,0.0
87704,Xa2O5,S618,A,C,P,0.0,0.0
87705,Xa2O6,S618,D,C,P,0.0,0.0
87706,Xa2O6,S617,A,C,P,0.0,0.0
87707,Xa2O7,S618,G,C,P,0.0,0.0
87708,Xa2O8,S610,D,C,P,0.0,0.0
87709,Xa2O8,S611,A,C,P,0.0,0.0
87710,Xa2O9,S610,D,C,P,0.0,0.0
87711,Xa2O9,S611,A,C,P,0.0,0.0
87712,Xa2OA,T091,D,C,P,0.0,0.0
87713,Xa2OA,T011,R,C,P,0.0,0.0
87714,Xa2OB,S212,D,C,P,0.0,0.0
87715,Xa2OB,S310,R,C,P,0.0,0.0
87716,Xa2OC,S219,D,C,P,0.0,0.0
87717,Xa2OC,S211,A,C,P,0.0,0.0
87718,Xa2OC,S212,A,C,P,0.0,0.0
87719,Xa2OD,S210,G,C,P,0.0,0.0
87720,Xa2OE,S318,D,C,P,0.0,0.0
87721,Xa2OE,S311,A,C,P,0.0,0.0
87722,Xa2OE,S317,A,C,P,0.0,0.0
87723,Xa2OF,S310,G,C,P,0.0,0.0
87724,Xa2OG,S310,G,C,P,0.0,0.0
87725,Xa2OH,S315,D,C,P,0.0,0.0
87726,Xa2OH,S312,A,C,P,0.0,0.0
87727,Xa2OH,S313,A,C,P,0.0,0.0
87728,Xa2OH,S314,A,C,P,0.0,0.0
87729,Xa2OI,S311,G,C,P,0.0,0.0
87730,Xa2OJ,T131,D,C,P,0.0,0.0
87731,Xa2OJ,T013,R,C,P,0.0,0.0
87732,Xa2OK,S310,G,C,P,0.0,0.0
87733,Xa2OL,S710,D,C,P,0.0,0.0
87734,Xa2OL,S717,A,C,P,0.0,0.0
87735,Xa2OM,S711,D,C,P,0.0,0.0
87736,Xa2OM,S717,A,C,P,0.0,0.0
87737,Xa2ON,S810,G,C,P,0.0,0.0
87738,Xa2OO,S819,D,C,P,0.0,0.0
87739,Xa2OO,S817,A,C,P,0.0,0.0
87740,Xa2OO,S818,A,C,P,0.0,0.0
87741,Xa2OP,S818,G,C,P,0.0,0.0
87742,Xa2OQ,S818,G,C,P,0.0,0.0
87743,Xa2OR,S910,D,C,P,0.0,0.0
87744,Xa2OR,S917,A,C,P,0.0,0.0
87745,Xa2OS,S913,D,C,P,0.0,0.0
87746,Xa2OS,S917,A,C,P,0.0,0.0
87747,Xa2OT,S911,D,C,P,0.0,0.0
87748,Xa2OT,S912,A,C,P,0.0,0.0
87749,Xa2OU,S911,D,C,P,0.0,0.0
87750,Xa2OU,S912,A,C,P,0.0,0.0
87751,Xa2OV,S913,D,C,P,0.0,0.0
87752,Xa2OV,S917,A,C,P,0.0,0.0
87753,Xa2OW,S913,G,C,P,0.0,0.0
87754,Xa2OX,S913,G,C,P,0.0,0.0
87755,Xa2OZ,T010,G,C,P,0.0,0.0
87756,Xa2Oa,S019,D,C,P,0.0,0.0
87757,Xa2Oa,S01,A,M,P,0.0,0.0
87758,Xa2Ob,S010,D,C,P,0.0,0.0
87759,Xa2Ob,S017,A,C,P,0.0,0.0
87760,Xa2Oc,S018,D,C,P,0.0,0.0
87761,Xa2Oc,S017,A,C,P,0.0,0.0
87762,Xa2Od,S018,D,C,P,0.0,0.0
87763,Xa2Od,S017,A,C,P,0.0,0.0
87764,Xa2Oe,S011,D,C,P,0.0,0.0
87765,Xa2Oe,S017,A,C,P,0.0,0.0
87766,Xa2Oe,S054,R,C,P,0.0,0.0
87767,Xa2Oe,S055,R,C,P,0.0,0.0
87768,Xa2Oe,S056,R,C,P,0.0,0.0
87769,Xa2Of,S013,D,C,P,0.0,0.0
87770,Xa2Of,S017,A,C,P,0.0,0.0
87771,Xa2Og,S012,G,C,P,0.0,0.0
87772,Xa2Oh,S014,D,C,P,0.0,0.0
87773,Xa2Oh,S017,A,C,P,0.0,0.0
87774,Xa2Oi,S015,D,C,P,0.0,0.0
87775,Xa2Oi,S017,A,C,P,0.0,0.0
87776,Xa2Oj,S015,G,C,P,0.0,0.0
87777,Xa2Ok,S119,D,C,P,0.0,0.0
87778,Xa2Ok,S11,A,M,P,0.0,0.0
87779,Xa2Ol,S118,D,C,P,0.0,0.0
87780,Xa2Ol,S117,A,C,P,0.0,0.0
87781,Xa2Om,T111,D,C,P,0.0,0.0
87782,Xa2Om,S41,R,M,P,0.0,0.0
87783,Xa2Om,S51,R,M,P,0.0,0.0
87784,Xa2Om,T012,R,C,P,0.0,0.0
87785,Xa2On,S410,D,C,P,0.0,0.0
87786,Xa2On,S417,A,C,P,0.0,0.0
87787,Xa2Oo,S418,D,C,P,0.0,0.0
87788,Xa2Oo,S417,A,C,P,0.0,0.0
87789,Xa2Op,S411,D,C,P,0.0,0.0
87790,Xa2Op,S417,A,C,P,0.0,0.0
87791,Xa2Oq,S510,D,C,P,0.0,0.0
87792,Xa2Oq,S517,A,C,P,0.0,0.0
87793,Xa2Or,S519,D,C,P,0.0,0.0
87794,Xa2Or,S51,A,M,P,0.0,0.0
87795,Xa2Os,S619,D,C,P,0.0,0.0
87796,Xa2Os,S617,A,C,P,0.0,0.0
87797,Xa2Os,S618,A,C,P,0.0,0.0
87798,Xa2Ot,S619,D,C,P,0.0,0.0
87799,Xa2Ot,S61,A,M,P,0.0,0.0
87800,Xa2Ou,S618,D,C,P,0.0,0.0
87801,Xa2Ou,S617,A,C,P,0.0,0.0
87802,Xa2Ov,S618,D,C,P,0.0,0.0
87803,Xa2Ov,S617,A,C,P,0.0,0.0
87804,Xa2Ow,S610,D,C,P,0.0,0.0
87805,Xa2Ow,S611,A,C,P,0.0,0.0
87806,Xa2Ow,S617,A,C,P,0.0,0.0
87807,Xa2Ox,S610,D,C,P,0.0,0.0
87808,Xa2Ox,S611,A,C,P,0.0,0.0
87809,Xa2Ox,S617,A,C,P,0.0,0.0
87810,Xa2Oy,T091,D,C,P,0.0,0.0
87811,Xa2Oy,T011,R,C,P,0.0,0.0
87812,Xa2Oz,S212,D,C,P,0.0,0.0
87813,Xa2Oz,S217,A,C,P,0.0,0.0
87814,Xa2Oz,S310,R,C,P,0.0,0.0
87815,Xa2Oz,S317,R,C,P,0.0,0.0
87816,Xa2P0,S219,D,C,P,0.0,0.0
87817,Xa2P0,S21,A,M,P,0.0,0.0
87818,Xa2P1,S210,D,C,P,0.0,0.0
87819,Xa2P1,S217,A,C,P,0.0,0.0
87820,Xa2P2,S318,D,C,P,0.0,0.0
87821,Xa2P2,S311,A,C,P,0.0,0.0
87822,Xa2P2,S317,A,C,P,0.0,0.0
87823,Xa2P3,S310,D,C,P,0.0,0.0
87824,Xa2P3,S317,A,C,P,0.0,0.0
87825,Xa2P4,S310,D,C,P,0.0,0.0
87826,Xa2P4,S317,A,C,P,0.0,0.0
87827,Xa2P5,S315,D,C,P,0.0,0.0
87828,Xa2P5,S312,A,C,P,0.0,0.0
87829,Xa2P5,S313,A,C,P,0.0,0.0
87830,Xa2P5,S314,A,C,P,0.0,0.0
87831,Xa2P5,S317,A,C,P,0.0,0.0
87832,Xa2P6,S311,D,C,P,0.0,0.0
87833,Xa2P6,S317,A,C,P,0.0,0.0
87834,Xa2P7,T131,D,C,P,0.0,0.0
87835,Xa2P7,S71,R,M,P,0.0,0.0
87836,Xa2P7,S81,R,M,P,0.0,0.0
87837,Xa2P7,T013,R,C,P,0.0,0.0
87838,Xa2P8,S310,D,C,P,0.0,0.0
87839,Xa2P8,S317,A,C,P,0.0,0.0
87840,Xa2P9,S710,D,C,P,0.0,0.0
87841,Xa2P9,S717,A,C,P,0.0,0.0
87842,Xa2PA,S711,D,C,P,0.0,0.0
87843,Xa2PA,S717,A,C,P,0.0,0.0
87844,Xa2PB,S810,D,C,P,0.0,0.0
87845,Xa2PB,S81,A,M,P,0.0,0.0
87846,Xa2PC,S819,D,C,P,0.0,0.0
87847,Xa2PC,S81,A,M,P,0.0,0.0
87848,Xa2PD,S818,D,C,P,0.0,0.0
87849,Xa2PD,S817,A,C,P,0.0,0.0
87850,Xa2PE,S818,D,C,P,0.0,0.0
87851,Xa2PE,S817,A,C,P,0.0,0.0
87852,Xa2PF,S910,D,C,P,0.0,0.0
87853,Xa2PF,S917,A,C,P,0.0,0.0
87854,Xa2PG,S913,D,C,P,0.0,0.0
87855,Xa2PG,S917,A,C,P,0.0,0.0
87856,Xa2PH,S911,D,C,P,0.0,0.0
87857,Xa2PH,S913,A,C,P,0.0,0.0
87858,Xa2PH,S917,A,C,P,0.0,0.0
87859,Xa2PI,S911,D,C,P,0.0,0.0
87860,Xa2PI,S912,A,C,P,0.0,0.0
87861,Xa2PI,S917,A,C,P,0.0,0.0
87862,Xa2PJ,S913,D,C,P,0.0,0.0
87863,Xa2PJ,S917,A,C,P,0.0,0.0
87864,Xa2PK,S913,D,C,P,0.0,0.0
87865,Xa2PK,S917,A,C,P,0.0,0.0
87866,Xa2PL,S913,D,C,P,0.0,0.0
87867,Xa2PL,S917,A,C,P,0.0,0.0
87868,Xa2PM,T141,G,C,P,0.0,0.0
87869,Xa2PN,T141,G,C,P,0.0,0.0
87870,Xa2PO,T010,G,C,P,0.0,0.0
87871,Xa2PP,S019,D,C,P,0.0,0.0
87872,Xa2PP,S01,A,M,P,0.0,0.0
87873,Xa2PP,T812,R,C,P,0.0,0.0
87874,Xa2PP,T815,R,C,P,0.0,0.0
87875,Xa2PQ,S010,D,C,P,0.0,0.0
87876,Xa2PQ,T812,R,C,P,0.0,0.0
87877,Xa2PQ,T815,R,C,P,0.0,0.0
87878,Xa2PR,S018,D,C,P,0.0,0.0
87879,Xa2PR,T812,R,C,P,0.0,0.0
87880,Xa2PR,T815,R,C,P,0.0,0.0
87881,Xa2PS,S018,D,C,P,0.0,0.0
87882,Xa2PS,T812,R,C,P,0.0,0.0
87883,Xa2PS,T815,R,C,P,0.0,0.0
87884,Xa2PT,S011,D,C,P,0.0,0.0
87885,Xa2PT,T812,R,C,P,0.0,0.0
87886,Xa2PT,T815,R,C,P,0.0,0.0
87887,Xa2PU,S013,D,C,P,0.0,0.0
87888,Xa2PU,T812,R,C,P,0.0,0.0
87889,Xa2PU,T815,R,C,P,0.0,0.0
87890,Xa2PV,S012,D,C,P,0.0,0.0
87891,Xa2PV,T812,R,C,P,0.0,0.0
87892,Xa2PV,T815,R,C,P,0.0,0.0
87893,Xa2PW,S014,D,C,P,0.0,0.0
87894,Xa2PW,S015,A,C,P,0.0,0.0
87895,Xa2PW,T812,R,C,P,0.0,0.0
87896,Xa2PW,T815,R,C,P,0.0,0.0
87897,Xa2PX,S015,D,C,P,0.0,0.0
87898,Xa2PX,T812,R,C,P,0.0,0.0
87899,Xa2PX,T815,R,C,P,0.0,0.0
87900,Xa2PY,S119,D,C,P,0.0,0.0
87901,Xa2PY,S11,A,M,P,0.0,0.0
87902,Xa2PY,T812,R,C,P,0.0,0.0
87903,Xa2PY,T815,R,C,P,0.0,0.0
87904,Xa2PZ,S118,D,C,P,0.0,0.0
87905,Xa2PZ,T812,R,C,P,0.0,0.0
87906,Xa2PZ,T815,R,C,P,0.0,0.0
87907,Xa2Pa,T111,D,C,P,0.0,0.0
87908,Xa2Pa,T012,R,C,P,0.0,0.0
87909,Xa2Pa,T812,R,C,P,0.0,0.0
87910,Xa2Pa,T815,R,C,P,0.0,0.0
87911,Xa2Pb,S410,D,C,P,0.0,0.0
87912,Xa2Pb,S417,A,C,P,0.0,0.0
87913,Xa2Pb,S418,A,C,P,0.0,0.0
87914,Xa2Pb,T812,R,C,P,0.0,0.0
87915,Xa2Pb,T815,R,C,P,0.0,0.0
87916,Xa2Pc,S418,D,C,P,0.0,0.0
87917,Xa2Pc,T812,R,C,P,0.0,0.0
87918,Xa2Pc,T815,R,C,P,0.0,0.0
87919,Xa2Pd,S411,D,C,P,0.0,0.0
87920,Xa2Pd,S417,A,C,P,0.0,0.0
87921,Xa2Pd,T812,R,C,P,0.0,0.0
87922,Xa2Pd,T815,R,C,P,0.0,0.0
87923,Xa2Pe,S510,D,C,P,0.0,0.0
87924,Xa2Pe,T812,R,C,P,0.0,0.0
87925,Xa2Pe,T815,R,C,P,0.0,0.0
87926,Xa2Pf,S519,D,C,P,0.0,0.0
87927,Xa2Pf,S51,A,M,P,0.0,0.0
87928,Xa2Pf,T812,R,C,P,0.0,0.0
87929,Xa2Pf,T815,R,C,P,0.0,0.0
87930,Xa2Pg,S619,D,C,P,0.0,0.0
87931,Xa2Pg,S617,A,C,P,0.0,0.0
87932,Xa2Pg,S618,A,C,P,0.0,0.0
87933,Xa2Pg,T812,R,C,P,0.0,0.0
87934,Xa2Pg,T815,R,C,P,0.0,0.0
87935,Xa2Ph,S619,D,C,P,0.0,0.0
87936,Xa2Ph,S61,A,M,P,0.0,0.0
87937,Xa2Ph,T812,R,C,P,0.0,0.0
87938,Xa2Ph,T815,R,C,P,0.0,0.0
87939,Xa2Pi,S618,D,C,P,0.0,0.0
87940,Xa2Pi,S617,A,C,P,0.0,0.0
87941,Xa2Pi,T812,R,C,P,0.0,0.0
87942,Xa2Pi,T815,R,C,P,0.0,0.0
87943,Xa2Pj,S618,D,C,P,0.0,0.0
87944,Xa2Pj,T812,R,C,P,0.0,0.0
87945,Xa2Pj,T815,R,C,P,0.0,0.0
87946,Xa2Pk,S610,D,C,P,0.0,0.0
87947,Xa2Pk,S611,A,C,P,0.0,0.0
87948,Xa2Pk,T812,R,C,P,0.0,0.0
87949,Xa2Pk,T815,R,C,P,0.0,0.0
87950,Xa2Pl,S610,D,C,P,0.0,0.0
87951,Xa2Pl,S611,A,C,P,0.0,0.0
87952,Xa2Pl,T812,R,C,P,0.0,0.0
87953,Xa2Pl,T815,R,C,P,0.0,0.0
87954,Xa2Pm,T091,D,C,P,0.0,0.0
87955,Xa2Pm,T011,R,C,P,0.0,0.0
87956,Xa2Pm,T812,R,C,P,0.0,0.0
87957,Xa2Pm,T815,R,C,P,0.0,0.0
87958,Xa2Pn,S212,D,C,P,0.0,0.0
87959,Xa2Pn,S310,R,C,P,0.0,0.0
87960,Xa2Pn,T812,R,C,P,0.0,0.0
87961,Xa2Pn,T815,R,C,P,0.0,0.0
87962,Xa2Po,S219,D,C,P,0.0,0.0
87963,Xa2Po,S211,A,C,P,0.0,0.0
87964,Xa2Po,S212,A,C,P,0.0,0.0
87965,Xa2Po,T812,R,C,P,0.0,0.0
87966,Xa2Po,T815,R,C,P,0.0,0.0
87967,Xa2Pp,S210,D,C,P,0.0,0.0
87968,Xa2Pp,T812,R,C,P,0.0,0.0
87969,Xa2Pp,T815,R,C,P,0.0,0.0
87970,Xa2Pq,S318,D,C,P,0.0,0.0
87971,Xa2Pq,S311,A,C,P,0.0,0.0
87972,Xa2Pq,S317,A,C,P,0.0,0.0
87973,Xa2Pq,T812,R,C,P,0.0,0.0
87974,Xa2Pq,T815,R,C,P,0.0,0.0
87975,Xa2Pr,S310,D,C,P,0.0,0.0
87976,Xa2Pr,T812,R,C,P,0.0,0.0
87977,Xa2Pr,T815,R,C,P,0.0,0.0
87978,Xa2Ps,S310,D,C,P,0.0,0.0
87979,Xa2Ps,T812,R,C,P,0.0,0.0
87980,Xa2Ps,T815,R,C,P,0.0,0.0
87981,Xa2Pt,S315,D,C,P,0.0,0.0
87982,Xa2Pt,S312,A,C,P,0.0,0.0
87983,Xa2Pt,S313,A,C,P,0.0,0.0
87984,Xa2Pt,S314,A,C,P,0.0,0.0
87985,Xa2Pt,T812,R,C,P,0.0,0.0
87986,Xa2Pt,T815,R,C,P,0.0,0.0
87987,Xa2Pu,S311,D,C,P,0.0,0.0
87988,Xa2Pu,S317,A,C,P,0.0,0.0
87989,Xa2Pu,T812,R,C,P,0.0,0.0
87990,Xa2Pu,T815,R,C,P,0.0,0.0
87991,Xa2Pv,T131,D,C,P,0.0,0.0
87992,Xa2Pv,T013,R,C,P,0.0,0.0
87993,Xa2Pv,T812,R,C,P,0.0,0.0
87994,Xa2Pv,T815,R,C,P,0.0,0.0
87995,Xa2Pw,S310,D,C,P,0.0,0.0
87996,Xa2Pw,T812,R,C,P,0.0,0.0
87997,Xa2Pw,T815,R,C,P,0.0,0.0
87998,Xa2Px,S710,D,C,P,0.0,0.0
87999,Xa2Px,S717,A,C,P,0.0,0.0
88000,Xa2Px,T812,R,C,P,0.0,0.0
88001,Xa2Px,T815,R,C,P,0.0,0.0
88002,Xa2Py,S711,D,C,P,0.0,0.0
88003,Xa2Py,S717,A,C,P,0.0,0.0
88004,Xa2Py,T812,R,C,P,0.0,0.0
88005,Xa2Py,T815,R,C,P,0.0,0.0
88006,Xa2Pz,S810,D,C,P,0.0,0.0
88007,Xa2Pz,T812,R,C,P,0.0,0.0
88008,Xa2Pz,T815,R,C,P,0.0,0.0
88009,Xa2Q0,S819,D,C,P,0.0,0.0
88010,Xa2Q0,S81,A,M,P,0.0,0.0
88011,Xa2Q0,T812,R,C,P,0.0,0.0
88012,Xa2Q0,T815,R,C,P,0.0,0.0
88013,Xa2Q1,S818,D,C,P,0.0,0.0
88014,Xa2Q1,T812,R,C,P,0.0,0.0
88015,Xa2Q1,T815,R,C,P,0.0,0.0
88016,Xa2Q2,S818,D,C,P,0.0,0.0
88017,Xa2Q2,T812,R,C,P,0.0,0.0
88018,Xa2Q2,T815,R,C,P,0.0,0.0
88019,Xa2Q3,S910,D,C,P,0.0,0.0
88020,Xa2Q3,S917,A,C,P,0.0,0.0
88021,Xa2Q3,T812,R,C,P,0.0,0.0
88022,Xa2Q3,T815,R,C,P,0.0,0.0
88023,Xa2Q4,S913,D,C,P,0.0,0.0
88024,Xa2Q4,S911,A,C,P,0.0,0.0
88025,Xa2Q4,S912,A,C,P,0.0,0.0
88026,Xa2Q4,S917,A,C,P,0.0,0.0
88027,Xa2Q4,T812,R,C,P,0.0,0.0
88028,Xa2Q4,T815,R,C,P,0.0,0.0
88029,Xa2Q5,S911,D,C,P,0.0,0.0
88030,Xa2Q5,S912,A,C,P,0.0,0.0
88031,Xa2Q5,T812,R,C,P,0.0,0.0
88032,Xa2Q5,T815,R,C,P,0.0,0.0
88033,Xa2Q6,S911,D,C,P,0.0,0.0
88034,Xa2Q6,S912,A,C,P,0.0,0.0
88035,Xa2Q6,T812,R,C,P,0.0,0.0
88036,Xa2Q6,T815,R,C,P,0.0,0.0
88037,Xa2Q7,S913,D,C,P,0.0,0.0
88038,Xa2Q7,S917,A,C,P,0.0,0.0
88039,Xa2Q7,T812,R,C,P,0.0,0.0
88040,Xa2Q7,T815,R,C,P,0.0,0.0
88041,Xa2Q8,S913,D,C,P,0.0,0.0
88042,Xa2Q8,T812,R,C,P,0.0,0.0
88043,Xa2Q8,T815,R,C,P,0.0,0.0
88044,Xa2Q9,S913,D,C,P,0.0,0.0
88045,Xa2Q9,T812,R,C,P,0.0,0.0
88046,Xa2Q9,T815,R,C,P,0.0,0.0
88047,Xa2QA,T141,G,C,P,0.0,0.0
88048,Xa2QB,T010,G,C,P,0.0,0.0
88049,Xa2QC,S019,D,C,P,0.0,0.0
88050,Xa2QC,S01,A,M,P,0.0,0.0
88051,Xa2QD,S010,G,C,P,0.0,0.0
88052,Xa2QE,S018,D,C,P,0.0,0.0
88053,Xa2QE,S012,A,C,P,0.0,0.0
88054,Xa2QE,S014,A,C,P,0.0,0.0
88055,Xa2QE,S015,A,C,P,0.0,0.0
88056,Xa2QE,S017,A,C,P,0.0,0.0
88057,Xa2QF,S018,G,C,P,0.0,0.0
88058,Xa2QG,S011,G,C,P,0.0,0.0
88059,Xa2QH,S013,G,C,P,0.0,0.0
88060,Xa2QI,S012,G,C,P,0.0,0.0
88061,Xa2QJ,S014,D,C,P,0.0,0.0
88062,Xa2QJ,S015,A,C,P,0.0,0.0
88063,Xa2QK,S015,G,C,P,0.0,0.0
88064,Xa2QL,S015,G,C,P,0.0,0.0
88065,Xa2QM,S119,D,C,P,0.0,0.0
88066,Xa2QM,S11,A,M,P,0.0,0.0
88067,Xa2QN,S118,G,C,P,0.0,0.0
88068,Xa2QO,T111,D,C,P,0.0,0.0
88069,Xa2QO,T012,R,C,P,0.0,0.0
88070,Xa2QP,S410,D,C,P,0.0,0.0
88071,Xa2QP,S417,A,C,P,0.0,0.0
88072,Xa2QP,S418,A,C,P,0.0,0.0
88073,Xa2QQ,S418,G,C,P,0.0,0.0
88074,Xa2QR,S411,D,C,P,0.0,0.0
88075,Xa2QR,S417,A,C,P,0.0,0.0
88076,Xa2QS,S510,G,C,P,0.0,0.0
88077,Xa2QT,S519,D,C,P,0.0,0.0
88078,Xa2QT,S51,A,M,P,0.0,0.0
88079,Xa2QU,S619,D,C,P,0.0,0.0
88080,Xa2QU,S617,A,C,P,0.0,0.0
88081,Xa2QV,S619,D,C,P,0.0,0.0
88082,Xa2QV,S617,A,C,P,0.0,0.0
88083,Xa2QW,S618,D,C,P,0.0,0.0
88084,Xa2QW,S617,A,C,P,0.0,0.0
88085,Xa2QX,S618,G,C,P,0.0,0.0
88086,Xa2QY,S610,D,C,P,0.0,0.0
88087,Xa2QY,S611,A,C,P,0.0,0.0
88088,Xa2QZ,S610,D,C,P,0.0,0.0
